Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
0,0,0,0,1,-0.8802943380358036,1.470568023588767,0.1589002032882134,120,1,0,1
1,1,0,0,0,0.4730877628868297,1.9625938304007917,-2.0227501504610337,36,1,2,1
0,0,1,0,1,-0.7383641077700602,-0.8712760185306879,-1.7025078966996765,60,1,2,1
1,0,0,0,0,-0.9462145397706039,0.06506400170552881,1.80014175381517,60,0,0,0
1,1,1,1,1,-0.3677311367917447,0.1664511376546733,1.5399449226340671,60,1,1,0
1,0,3,0,0,-0.6603361138798886,0.7260683684327943,-0.5816600085349256,12,1,0,0
1,0,3,0,0,-0.9092185081847466,0.8910709622323825,0.9795209785516917,240,0,2,1
1,1,0,0,1,0.8248863905123452,-1.095918104065067,1.0195512602718615,36,0,1,1
1,0,0,0,1,-0.10337767473280089,0.0759979085235738,0.45912731618948593,12,0,0,1
0,0,3,1,0,1.274892665620318,-1.9835525393845377,-0.08128148703280466,12,0,1,1
0,0,1,0,1,-0.8506975127671178,0.817515589092807,0.6192484430701647,240,0,2,1
0,0,1,0,1,-1.7318757196302637,-0.32458067762843823,0.7793695699508434,120,0,0,1
1,0,0,1,0,0.16164844244588575,-1.1863713331961663,0.6392635839302495,120,0,1,0
0,0,0,0,0,1.883645548987606,0.3423876382723064,-1.5624019106790827,60,0,2,0
1,0,0,0,0,0.5470798260585442,-0.35539441502474683,2.0203083032761033,12,1,0,1
1,0,3,0,1,3.2558619932630393,1.2658057686326518,2.400595979617715,240,0,0,1
1,1,2,0,0,0.3466286003751721,-0.8752519846463407,-1.9226744461606098,240,1,1,1
0,0,0,1,1,0.24909360801245747,2.2210316279182187,0.49915759790965564,120,1,1,1
1,0,1,1,1,-2.1637203065051795,0.861251216364987,2.040323444136188,240,1,1,0
1,1,2,1,0,0.442818282498401,1.2916495483843944,0.9995361194117766,120,1,0,0
0,0,1,1,1,0.18182809603817152,-1.0104348325785333,0.9995361194117766,120,0,1,0
0,0,2,1,1,-0.4000185825394019,1.7896393043698984,-1.4423110655185736,12,1,1,0
1,0,3,1,0,-0.12692060392380097,-1.1933292738985586,0.7793695699508434,36,0,1,0
1,0,2,0,0,-0.057637126590286455,-0.19635577039863786,0.21894562586846789,60,1,0,1
0,0,1,0,1,-0.169970531587344,1.3085474043759187,0.7593544290907585,36,1,0,0
0,0,2,0,0,2.1197474960173497,0.5153421643031999,-1.0420082483168769,240,1,2,1
0,1,3,0,0,-0.3630225509535447,-1.2201670451792146,-1.0820385300370465,36,1,0,1
1,1,1,1,1,0.18182809603817152,1.140562835989591,-0.161342050473144,36,0,0,1
0,1,0,0,0,-0.3959826518209448,0.34934557897469865,-0.3815085999340772,120,1,1,0
0,1,2,0,0,0.802016116441088,-0.4021120168836664,-0.161342050473144,12,0,1,1
0,1,1,1,1,0.18989995747508584,-1.5213464784399084,-0.48158430423450144,240,1,0,1
1,0,2,0,1,-0.2708687995487729,0.44377477422145084,-0.22138747305339854,60,0,0,0
0,0,3,0,1,-1.931654290193893,-0.15063216006863153,-0.6817357128353498,120,0,1,1
0,0,1,1,0,0.25649281432962895,0.16744512918358648,-0.06126634617271983,60,0,1,1
0,0,0,0,0,-0.3011382799372016,-1.5640881141831753,-1.4423110655185736,12,1,1,0
0,0,0,0,1,-0.050237920273115,-0.40409999994149276,0.49915759790965564,36,0,2,1
0,1,2,1,0,-1.1816438316806046,0.4894983845514572,0.2589759075886376,36,1,1,0
1,1,3,0,0,1.4571822030706332,1.8771105589142583,-1.282189938637895,12,0,2,0
1,0,3,0,0,0.8760081796128025,-0.19237980428298512,1.3197783731731338,240,0,0,1
1,0,2,0,0,1.4551642377114045,1.4467122268948507,-0.8418568397160285,120,1,1,0
0,0,1,0,1,1.1686131567009463,0.7946537839278038,1.17967238715254,36,1,2,0
1,1,1,0,1,0.6089640970748873,0.24398247690990144,0.31902133016889206,12,1,1,0
1,1,2,1,0,-1.141284524496033,-0.9945309681159223,0.9995361194117766,120,0,1,0
1,0,1,0,0,1.8715377568322347,-0.9527833239015688,0.1589002032882134,120,0,0,1
0,1,1,0,0,-0.9246895759388324,0.625675224012563,0.5592030204899101,12,0,2,1
0,0,1,0,1,-0.2594336625131443,-0.5114510850641163,0.9795209785516917,36,1,2,0
1,1,2,1,1,0.7246607776706592,-0.5999163311373894,1.9002174581155942,240,0,1,0
1,1,0,1,1,0.7744372565316308,-0.1675300160601556,1.0595815419920311,36,1,0,0
0,0,3,1,1,0.5887844434826015,-0.15063216006863153,0.4391121753294011,36,0,0,0
0,1,0,0,1,-0.3926193762222305,0.9069748266949933,-1.3622505020782343,36,0,0,1
1,1,1,0,0,-0.601142463342517,-0.4905772629569395,-2.4230529676627306,36,1,1,1
0,0,2,0,0,2.568408460885837,0.8085696653325883,-0.1413269096130592,60,0,0,0
1,1,3,0,1,-0.028040301321600635,0.44874473186601677,-0.7217659945555195,12,1,0,1
0,0,1,0,1,-0.1518088433542868,-1.6515593687275352,-0.6817357128353498,240,0,0,0
1,1,3,1,0,-0.7087672825013744,0.3046159601736055,-0.1012966278928895,240,1,2,1
1,0,3,0,1,0.2585107796888575,-2.638592956938324,0.6592787247903343,60,1,0,1
0,0,0,0,0,0.21142492130685733,-0.8782339592330802,-0.6417054311151801,240,1,0,0
1,1,1,1,1,-0.0051700272503434124,0.4726005285599331,0.8794452742512675,60,0,1,0
1,1,3,1,0,0.3964050792361437,0.0014485438550852108,0.018794217267619522,60,1,2,1
1,0,0,1,1,1.7908191424630915,-1.7449945724453741,0.018794217267619522,240,0,0,1
0,1,2,1,0,-0.5890346711871455,-1.1008880617096328,1.8601871763954245,240,1,0,1
0,1,3,1,0,0.05469627840677108,-2.5799474567324463,0.1589002032882134,36,0,2,0
0,1,1,0,1,-0.6421744256468314,-1.3225481726572723,-0.06126634617271983,60,1,2,1
1,0,2,0,1,0.308959913669572,0.5879035459138622,0.5191727387697405,120,1,0,0
0,0,3,0,1,-0.5621284663974311,-0.542264822460425,1.7801266129550852,12,0,2,1
1,0,3,0,1,-0.5190785387338881,0.18036701905945784,-0.06126634617271983,36,1,0,1
1,1,1,0,1,-1.4614683614936341,0.02530434054900156,0.4190970344693163,60,0,2,1
0,1,3,1,0,0.10985399822568556,0.044190179598352,-0.12131176875297434,36,1,0,0
0,0,1,0,1,0.4448362478576296,1.0292357847513147,-0.12131176875297434,36,0,2,1
1,0,1,0,1,1.8883541348258062,-0.18939782969624558,-0.5015994450945862,12,0,0,0
1,1,1,1,1,0.48519555504220113,0.9169147419841251,-0.5816600085349256,240,0,2,0
0,1,1,1,1,-0.44239585508320206,-2.44973456644482,1.6800509086546611,240,1,2,1
0,1,3,0,0,-1.3605700935322054,1.1167070392956746,-0.5616448676748408,12,0,0,0
0,1,2,0,1,-1.2206578286256906,-1.2708606131537867,-1.5624019106790827,36,0,1,0
1,0,2,1,1,-1.2959952020368908,-1.0541704598507133,0.11886992156804371,60,1,2,1
1,1,0,0,1,1.9065158230588632,-0.6883815772106626,0.9995361194117766,240,1,0,1
1,1,1,1,1,0.30156070735240054,1.0888752764861056,1.2397178097327946,120,0,1,1
1,0,3,0,0,-0.576926879031774,-0.8722700100596011,-1.2021293751975555,60,0,1,1
1,0,3,1,0,-0.9569770216864896,-0.6396759922939167,1.0996118237122008,36,1,0,1
0,1,0,1,0,-0.8527154781263464,-0.9438374001413502,2.040323444136188,120,0,2,1
0,0,2,1,0,-0.6031604287017455,0.2658502905459914,-0.7017508536954347,60,1,0,1
1,1,3,0,0,1.3394675571156327,0.7509181566556239,-0.18135719133322886,12,1,2,0
1,1,0,1,1,-0.018623129645200603,1.7061440159411911,-1.2421596569177253,120,0,1,1
0,0,2,1,0,-1.4493605693382627,2.396968128535852,1.8401720355353397,36,1,2,1
0,0,3,0,0,2.342396340652236,0.658476944466698,-1.502356488098828,120,1,0,0
0,1,1,0,1,-1.1392665591368045,0.3751893587264414,-0.4015237407941621,12,0,0,0
0,0,0,0,0,-0.5849987404686883,-1.1982992315431245,0.7793695699508434,240,0,1,0
1,1,3,1,0,1.333413661037947,1.9099122793683931,-0.7017508536954347,240,1,0,0
0,1,0,1,0,0.4300378352232867,0.22609062938946417,-1.0019779665967072,240,1,2,0
1,1,0,1,0,-0.46257550867548786,-0.27587509271169236,-0.06126634617271983,12,1,0,1
0,0,0,0,1,-1.2314203105415762,0.39705717236253135,2.38058083875763,60,0,0,0
0,1,1,0,0,-0.9643762280036611,-0.6207901532445662,-0.2614177547735682,12,0,0,1
0,1,2,1,0,-0.9031646121070608,-2.3105757523969745,-0.22138747305339854,120,1,2,1
1,1,2,0,0,0.01837290194065667,0.5799516136825567,-1.1220688117572162,60,0,2,0
1,0,3,0,0,0.20402571498968589,1.3463190824746194,0.3790667527491466,240,1,1,0
0,1,1,1,0,-0.1383557409594296,0.5650417407488589,0.8794452742512675,12,1,2,1
1,1,2,1,1,-0.028040301321600635,0.004430518441824754,-0.6216902902550953,36,0,0,1
1,1,3,0,0,-1.0491307730912613,0.02530434054900156,0.5191727387697405,240,1,0,0
0,0,3,1,0,0.3069419483103434,0.1833489936461974,-0.6016751493950104,36,0,2,0
0,1,0,0,1,1.3031441806495183,0.15253525624988876,-1.902659305300525,60,1,2,0
1,1,1,0,1,-0.1531541535937725,-0.04825103259057385,0.4391121753294011,240,0,1,0
1,0,2,1,0,-0.17266115206631544,0.03723223889595974,2.060338584996273,12,0,2,1
1,0,1,1,1,0.09505558559134265,1.5580392781331271,-1.2021293751975555,36,0,1,1
0,1,1,0,0,1.1396889865520035,0.48154645232015175,0.1589002032882134,12,0,1,1
0,1,2,0,0,-0.8917294750714322,0.11675156120901424,1.299763232313049,240,0,2,0
1,1,2,1,0,1.4753438913036903,0.6674228682269167,-0.12131176875297434,12,1,1,1
0,0,1,0,0,0.4360917313009724,0.6674228682269167,-1.4423110655185736,240,0,1,1
0,0,3,0,1,0.04057052089217103,0.9517044454960865,0.038809358127704356,120,1,0,1
1,1,1,0,1,1.2352060135554894,-0.740069136714148,1.4798995000538127,12,0,0,1
1,0,2,0,1,-1.1816438316806046,-0.46572747473410997,-0.5216145859546711,120,1,0,0
0,1,1,0,1,0.538335309501887,-0.7967266538621993,0.21894562586846789,36,0,2,1
0,1,2,1,0,0.44550890297737245,0.773779961820627,-1.0620233891769617,12,0,0,1
1,0,3,0,0,-0.9327614373757467,0.7250743769038812,-0.1012966278928895,12,0,1,1
0,1,1,0,0,0.47577838336580114,-1.2539627571622627,0.3790667527491466,36,1,0,0
0,0,3,1,1,0.2968521215142005,0.4000391469492709,0.11886992156804371,12,0,0,1
1,0,1,1,0,-0.16929787646760114,1.3761388283420148,-0.44155402251433173,240,1,2,1
1,1,1,1,0,0.8820620756904882,-0.22219955015038056,0.4391121753294011,120,1,2,0
0,0,2,0,0,-0.5654917419961454,0.3235017992229559,0.6592787247903343,60,1,2,0
0,1,0,0,1,0.2840716742390862,0.7379962667797525,0.7193241473705888,240,1,2,1
0,0,2,1,1,-0.1215393629658581,-1.3006803590211822,-0.30144803649373786,60,0,0,0
1,1,1,1,1,-0.6092143247794313,0.16247517153902058,-0.6417054311151801,36,1,1,1
0,1,0,1,1,0.5188283110293441,1.2767396754506968,1.9602628806958486,36,0,1,0
0,1,0,1,0,-0.19822204661654408,-0.5780485175012995,0.11886992156804371,12,1,0,1
1,0,3,1,0,-1.4749214638884913,0.839383402728897,-0.2614177547735682,240,1,1,1
1,1,1,0,0,-1.8058677828019782,0.0392202219537861,-1.4823413472387432,60,1,1,0
0,0,2,1,0,0.8073973573990308,-0.6585618313432672,-0.9419325440164527,120,0,0,0
1,0,0,0,1,-1.2199851735059477,-0.08403472763144838,-0.6617205719752649,240,0,2,1
1,0,0,0,0,0.2934888459154862,-0.5114510850641163,0.4190970344693163,36,1,0,0
0,0,2,1,0,0.06680407056214255,-0.8712760185306879,-0.3614934590739924,240,0,2,1
1,0,2,1,1,-0.36033193047457324,-0.24108538919973102,-0.0012209235924653162,120,1,1,1
1,1,0,1,0,1.9858891271885206,0.07997387463922653,-1.4423110655185736,240,1,2,1
0,0,2,1,0,0.1925905779540573,-0.15361413465537108,1.3998389366134734,12,1,2,1
1,1,3,1,1,0.7737646014118879,-0.252019296017776,-0.7417811354156043,120,0,1,0
0,1,0,0,1,0.2988700868734291,0.236030544678596,0.21894562586846789,60,1,2,1
0,0,3,1,0,-0.22243763092728702,0.5401919525260295,-0.541629726814756,36,0,1,0
1,1,1,1,0,-0.00786064772931485,-1.1257378499324624,-0.32146317735382274,240,1,1,1
1,1,3,0,0,1.4827430976208618,-0.23909740614190464,-0.8018265579958588,120,1,0,0
1,0,2,1,0,1.1094195061635748,-1.9497568274014896,0.2789910484487224,12,0,0,0
0,1,0,1,0,1.9805078862305778,-0.14963816853971834,-1.0019779665967072,12,0,0,0
1,0,3,1,1,0.23496785049785743,0.1614811800101074,0.29900618930880724,60,0,1,1
0,0,2,0,0,-0.873567786838375,0.5779636306247303,-0.12131176875297434,36,0,2,1
1,0,2,1,0,-0.43297868340680207,0.16545714612576012,0.6192484430701647,12,1,2,1
1,1,3,1,0,-1.1870250726385476,0.5570898085175535,0.7193241473705888,36,1,0,1
1,1,0,1,0,0.7851997384475164,0.07699190005248699,-0.32146317735382274,120,0,0,0
0,1,3,1,0,-0.5796174995107454,-0.6595558228721803,0.35905161188906176,240,0,0,1
1,1,1,0,0,-3.0711320630382968,-1.0969120955939802,-0.46156916337441656,60,1,1,1
1,0,3,1,0,2.497107018193094,-0.2500313129599496,1.299763232313049,12,1,1,1
0,0,3,0,0,-0.5641464317566597,-0.7500090520032798,-0.3614934590739924,240,1,0,1
0,1,0,1,0,-0.5702003278343454,-0.10689653279645155,-0.22138747305339854,12,0,1,0
1,0,3,1,1,1.697992735938577,-0.476661381552155,-0.48158430423450144,60,0,0,0
1,1,2,1,1,-1.207877381350576,0.4288649012877531,-0.7417811354156043,12,1,2,0
1,0,0,0,0,1.1578506747850605,0.06009404406096291,2.0203083032761033,60,1,1,1
0,0,2,1,0,-0.581635464869974,0.45669666409732224,0.47914245704957076,240,1,1,1
0,0,0,1,0,-1.324246717066091,0.4517267064527563,0.058824498987789194,120,1,1,1
0,0,1,0,0,1.7322981470454626,-0.16653602453124242,-0.48158430423450144,60,0,1,1
0,0,1,1,0,0.9426010364673456,-0.10590254126753837,1.0996118237122008,120,1,2,0
1,1,1,1,0,0.9399104159883742,0.510372206658634,-0.5616448676748408,36,1,2,0
0,1,3,1,1,0.38227932172154366,2.442691738865858,0.11886992156804371,240,1,1,0
0,0,1,1,0,0.6156906482723159,-0.9716691629509192,2.2004445710168667,60,1,2,1
0,1,0,0,1,-1.232092965661319,0.053136103358570635,-0.9619476848765375,240,0,0,0
1,0,1,0,1,0.12397975574028561,-1.1764314179070345,0.5191727387697405,120,0,2,1
1,0,0,0,1,-0.9260348861783181,-0.008491371434046602,0.2789910484487224,120,0,0,0
0,0,2,1,1,-1.3901669188008912,-0.6585618313432672,0.5191727387697405,240,0,1,0
0,0,3,1,1,0.4260019045048295,-0.10689653279645155,-0.30144803649373786,240,1,0,1
1,1,2,1,1,1.180048293736575,0.1664511376546733,-0.6016751493950104,120,1,0,0
1,0,2,1,1,-0.375802998228659,-0.4746733984943286,0.21894562586846789,240,0,2,1
1,1,1,0,1,-0.2029306324547441,-1.7608984369079852,-0.46156916337441656,120,1,1,0
1,0,1,1,1,-1.137248593777576,1.4288203793744134,-2.3429924042223913,36,0,2,1
1,0,1,0,0,0.01837290194065667,0.8463413434312893,-0.8418568397160285,120,1,2,0
1,1,2,1,0,0.7784731872500879,-0.11783043961449653,-0.32146317735382274,12,0,1,1
1,0,3,1,1,0.8100879778780022,-0.877239967704167,-1.0820385300370465,120,0,1,0
1,0,3,0,1,0.5612055835731443,0.09687173063075061,0.13888506242812854,36,1,2,0
0,1,2,1,1,-0.6125776003781456,0.37021940108187545,-0.7617962762756891,120,1,2,0
0,1,3,0,0,-0.6448650461258028,0.7777559279362798,-0.06126634617271983,240,1,0,1
0,1,2,0,0,0.8141239085964594,0.8692031485962924,2.160414289296697,36,0,0,1
0,0,2,1,1,0.830267631470288,1.0560735560319705,1.2197026688727097,60,0,2,1
0,0,3,0,1,-0.16189867015042966,-1.7181568011647184,0.5792181613499949,120,0,2,0
0,1,0,0,1,-0.418852925892202,-0.2907849656453901,1.80014175381517,240,0,2,0
1,1,0,1,1,1.1887928102932321,0.9994160388839192,-0.08128148703280466,60,1,2,0
1,0,1,0,1,-0.35158741391791604,-0.9060657220426492,-0.08128148703280466,60,0,2,0
0,0,3,0,1,0.763674774615745,1.2240581244182982,-1.0620233891769617,60,0,1,1
0,1,1,1,0,-0.12692060392380097,1.8115071180059883,1.2597329505928794,12,0,2,1
1,1,2,0,0,-1.045767497492547,1.196226361608729,1.9402477398357638,240,0,2,1
1,1,0,1,0,1.6381264302814624,0.669410851284743,0.8994604151113523,12,0,0,0
1,1,3,0,1,0.13272427229694278,-0.432925754279975,1.4198540774735582,240,0,1,1
0,0,3,1,1,-0.706076662022403,0.29169407029773414,-2.743295221424088,240,0,0,1
1,0,3,1,0,-1.3921848841601197,-1.326524138772925,2.3205354161773757,36,1,2,1
0,0,0,1,0,-1.290613961078948,-0.7649189249369776,-0.12131176875297434,60,1,2,0
0,0,1,1,1,-0.36504051631277323,-0.6943455263841417,2.3405505570374605,120,0,2,1
1,1,0,1,0,1.9536016814408634,0.07301593393683425,1.7200811903748308,36,1,2,0
1,0,1,0,0,-0.5782721892712597,-0.37825622018975,0.7593544290907585,120,1,2,0
0,1,2,1,0,1.471980615704976,0.2718142397194705,-0.3614934590739924,60,0,1,0
1,0,2,1,0,-0.12086670784611525,0.8841130215299902,0.13888506242812854,240,1,1,1
1,0,1,0,1,-1.180298521441119,-0.6933515348552285,-1.9226744461606098,36,1,1,1
0,0,2,1,1,-0.46593878427420216,0.15949319695228104,0.9194755559714372,12,1,1,0
1,1,2,0,1,-1.2811967894025478,-0.4011180253547532,-2.5631589536833244,240,1,1,0
0,0,3,0,1,-0.8520428230066035,0.20124084116663465,-0.30144803649373786,12,0,0,1
0,1,3,1,0,-0.8823123033950322,0.6942606395075726,1.5399449226340671,240,0,0,1
1,1,0,0,0,-1.9094566712423786,0.9278486488021701,0.7193241473705888,240,0,1,0
0,0,0,0,0,1.5379008174397764,0.6783567750449616,-1.5423867698189977,60,1,2,1
0,1,0,0,1,0.22420536858197168,0.42290095211427403,-1.3622505020782343,36,0,2,0
1,0,3,1,1,-0.6811884225919173,-1.4000795119125002,-0.6016751493950104,120,0,2,0
1,1,0,0,1,0.23496785049785743,-1.0631163836109319,0.058824498987789194,60,0,1,1
1,0,0,1,1,-0.8318631694143177,-0.8076605606802443,0.8594301333911827,120,1,1,0
0,1,3,1,0,-2.68368271406641,0.3682314180240491,0.5992333022100798,240,0,2,0
0,1,1,0,1,2.9948718068028097,-1.2718546046827,-1.0620233891769617,12,0,0,0
1,0,3,1,0,0.20268040475020016,0.34735759591687226,0.5992333022100798,120,0,0,0
0,0,1,0,0,-0.5829807751094597,0.27479621430621004,0.7193241473705888,12,1,0,1
1,0,3,0,0,-1.9397261516308073,-1.9119851493027886,0.47914245704957076,120,0,0,1
1,0,0,1,1,-1.496446427720263,-1.069080332784411,2.46064140219797,12,0,2,0
0,1,2,1,1,1.6805037028252625,1.0491156153295782,0.7193241473705888,60,1,0,1
1,1,2,1,0,1.5264656804041477,0.7051945463256175,0.9595058376916069,120,0,1,1
0,1,1,0,0,0.7710739809329165,-0.8335043404319871,1.8601871763954245,60,1,1,0
0,1,1,0,1,-1.113705664586576,-1.0163987817520124,0.8394149925310979,60,0,1,0
1,0,1,0,1,1.534537541841062,-2.422896795164164,-0.5616448676748408,12,0,0,1
0,1,2,1,1,0.4650159014499154,1.47454398970442,1.2397178097327946,120,1,1,1
1,0,1,0,1,0.6721936783307161,0.053136103358570635,-0.4215388816542469,120,1,1,1
0,1,3,0,0,0.4616526258512011,1.8840684996166506,-1.0019779665967072,36,1,1,1
0,0,3,0,0,-1.5092268749953772,-0.1784639228782006,-0.901902262296283,12,0,1,1
0,0,2,0,0,-1.1977875545544332,0.2926880618266473,1.2197026688727097,120,0,2,1
1,0,3,1,0,-0.5036074709798023,0.8980289029347747,0.6192484430701647,240,1,0,1
0,0,1,0,0,0.6607585412950875,1.6405405750329212,1.0595815419920311,36,0,0,0
1,0,2,1,0,-1.3814224022442338,0.510372206658634,0.6192484430701647,120,1,0,0
0,1,1,0,1,-0.16593460086888684,0.014370433730956566,0.1789153441482982,12,1,2,1
0,0,3,0,0,-0.1666072559886297,0.0392202219537861,0.29900618930880724,240,0,0,1
1,1,1,0,1,0.811433288117488,-1.0273326885700573,0.5792181613499949,120,1,2,1
1,1,2,1,1,0.6923733319230019,-0.367322313371705,-0.6216902902550953,60,1,1,1
1,0,1,1,0,-1.0080988107869469,0.06307601864770244,-1.3022050794979798,60,0,2,0
1,1,3,1,1,1.4713079605852333,1.3850847521022336,-0.5015994450945862,240,0,0,0
1,1,0,0,0,-1.1621368332080617,-0.41602789828845094,0.5391878796298253,240,1,2,0
0,1,2,0,0,1.113455436882032,1.0680014543789287,-0.6617205719752649,240,1,2,0
0,0,1,1,1,-0.5439667781643739,-0.06912485469775066,2.1203840075765275,240,1,1,1
1,0,2,0,1,0.17644685508022864,1.2479139211122146,0.4391121753294011,12,0,2,1
0,0,1,0,1,0.23900378121631458,0.6843207242184407,0.09885478070795888,60,1,2,0
0,0,0,1,1,0.21075226618711448,0.6177232917812576,-0.6216902902550953,120,1,2,0
0,1,3,0,1,0.691700676803259,0.9845061659502214,0.8994604151113523,120,1,2,0
1,1,1,0,1,0.4064949060322866,0.8403773942578102,-1.2221445160576403,60,0,0,1
0,1,1,0,1,0.802016116441088,1.068995445907842,0.29900618930880724,120,0,1,0
0,1,0,1,1,0.4798143140842583,2.1305783987871196,-0.44155402251433173,60,1,2,0
0,1,2,0,1,-1.2643804114089763,1.618672761396831,0.11886992156804371,36,1,1,0
1,1,3,1,0,0.2833990191193433,0.47558250314667266,0.47914245704957076,60,1,1,0
0,0,1,0,0,-0.5574198805592311,-0.4269618051064959,-1.1620990934773858,120,1,0,0
0,1,1,1,1,-1.10765176850889,0.37618335025535454,-1.6824927558395917,36,1,2,0
1,1,3,1,1,-0.2809586263449158,-1.90303922554257,-0.9419325440164527,120,0,2,0
1,1,0,1,1,0.19595385355277156,0.8354074366132442,0.8594301333911827,12,1,0,0
0,0,2,1,0,0.26321936552705755,-1.0422425615037552,0.35905161188906176,120,0,0,0
0,1,3,0,0,1.0771320604159176,1.1276409461137196,-0.4215388816542469,36,1,0,0
1,1,2,1,1,1.3300503854392327,1.980485677921229,1.9602628806958486,60,0,1,0
1,0,0,0,1,0.3506645310936293,-1.4298992577798957,1.2797480914529642,120,1,2,1
1,1,0,0,1,0.5329540685439442,-0.03831111730144204,1.0395664011319463,60,1,2,0
1,0,3,1,1,0.10716337774671413,-1.0462185276194078,-0.7417811354156043,120,0,2,1
1,0,1,0,0,0.7851997384475164,-1.7062289028177602,1.0195512602718615,240,0,0,1
1,1,0,0,0,0.5026845881555155,-0.09397464292058019,0.33903647102897694,120,1,1,0
1,1,0,0,1,-0.0435113690756864,0.6435670715330003,-0.7417811354156043,240,0,1,1
0,0,3,0,1,2.1823044221534356,0.7618520634736689,-0.12131176875297434,120,1,0,1
1,1,3,1,0,-0.5399308474459167,0.16446315459684693,-1.0420082483168769,120,0,2,0
1,1,3,0,0,1.4787071669024046,-1.6426134449673166,-0.7217659945555195,240,1,2,0
0,0,0,0,1,-1.3551888525742624,0.1346434087294515,-1.1620990934773858,12,1,1,0
1,0,2,0,1,0.8322855968295166,-1.4716469019942493,0.9394906968315221,60,0,1,1
1,1,0,0,0,1.4605454786693475,-1.4060434610859793,-0.08128148703280466,36,0,2,1
0,0,3,0,0,-1.912819946841093,-0.9786271036533115,-0.9619476848765375,120,1,0,1
1,1,1,1,0,0.15155861564974285,1.0550795645030573,0.49915759790965564,36,1,0,0
0,1,1,0,1,0.7334052942273163,0.554107833930814,-0.0012209235924653162,12,1,1,0
0,1,3,1,0,0.2652373308862861,0.33244772298317454,1.0395664011319463,120,0,0,1
0,1,1,0,1,0.3930418036374294,-0.8454322387789452,0.11886992156804371,240,1,0,1
0,0,0,1,0,0.1488679951707714,-0.3732862625451841,-1.4423110655185736,240,0,2,0
1,1,2,0,0,-1.0928533558745472,-1.3503799354668413,-0.5015994450945862,120,0,2,1
0,0,0,0,0,2.400917336069865,1.3681868961107093,-1.1620990934773858,240,1,0,0
0,1,3,1,1,-0.4968809197823737,2.1961818396953894,0.5592030204899101,12,0,1,1
1,1,0,1,1,0.4495448336958296,0.5650417407488589,1.079596682852116,60,1,2,0
0,0,1,1,0,-0.6415017705270885,0.7389902583086657,-1.5624019106790827,60,1,2,0
0,1,0,0,1,-2.2847982280588943,-0.1456622024240656,-0.1413269096130592,12,0,2,0
0,0,2,1,0,-0.9213263003401181,-1.5978838261662234,1.1396421054323704,240,1,1,1
0,0,1,1,1,-1.4493605693382627,-0.8265463997295948,-1.5624019106790827,60,0,2,1
1,1,2,1,0,1.112782781762289,-0.45081760180041225,-0.44155402251433173,240,1,2,1
0,1,2,0,0,-0.601142463342517,-0.3712982794873578,-0.021236064452550153,240,0,0,1
1,1,2,0,1,-0.5076434016982595,-0.5999163311373894,1.0595815419920311,36,0,1,1
1,1,0,0,0,-1.0625838754861185,0.059100052532049724,0.5391878796298253,60,1,0,0
0,0,0,1,1,0.10649072262697126,-0.8335043404319871,0.7393392882306736,240,0,0,0
0,1,0,0,0,-0.7114579029803458,2.166362093827994,0.5992333022100798,36,0,0,1
0,1,0,0,1,1.012557168920603,-1.3454099778222754,-0.3815085999340772,12,1,0,1
0,1,1,0,0,0.31635911998674343,0.894052936819122,1.6400206269344912,60,0,0,0
1,1,0,0,0,-0.5654917419961454,-0.24804332990212327,-0.6817357128353498,12,0,0,1
1,1,1,1,1,0.8692816284153739,0.47160653703101996,-2.783325503144258,12,1,2,0
1,0,2,0,0,0.01904555706039953,0.5173301473610262,-1.8225987418601854,120,0,1,0
0,1,1,1,1,0.033171314574999576,0.16843912071249967,-0.12131176875297434,60,0,0,1
1,0,3,1,0,-1.4641589819726057,-1.1148039431144172,-0.34147831821390756,12,0,1,1
0,1,0,1,0,-0.06032774706925789,-0.31861672845495914,-0.541629726814756,12,0,1,0
0,1,3,1,0,0.3358661184592863,0.18036701905945784,0.13888506242812854,12,0,2,1
0,1,1,1,0,1.356956590228947,0.11774555273792742,1.199687528012625,240,0,1,1
0,0,0,1,1,-0.7471086243267174,-1.0054648749339674,0.4391121753294011,60,0,1,1
0,1,3,0,1,2.310108894904579,1.2956255145000473,0.6392635839302495,60,0,1,1
1,0,0,1,1,0.5733133757285157,-2.465638430907431,-1.0820385300370465,60,0,1,1
1,0,1,0,0,-1.5220073222704915,-0.23710942308407829,-0.5216145859546711,60,0,2,0
0,1,3,1,1,-0.8412803410907178,-0.9040777389848229,0.699309006510504,60,0,2,1
1,0,1,0,1,1.4450744109152616,0.19328890893532918,0.09885478070795888,12,0,0,0
0,1,3,1,0,1.2654754939439181,1.0222778440489224,0.45912731618948593,36,1,1,0
0,1,2,0,1,0.02980803897628528,-1.3861636305077158,0.5992333022100798,120,0,1,0
0,0,2,0,0,0.1623210975656286,2.3512445182058457,0.1589002032882134,60,1,2,0
1,1,2,1,0,-1.1634821434475475,0.21217474798467964,1.5799752043542368,240,0,2,0
0,1,2,1,1,1.3448487980735755,0.39109322318905226,-0.541629726814756,36,0,2,1
0,0,2,1,1,-0.9852285367156897,-1.4189653509618507,-0.8218416988559436,240,0,1,1
